"appl_date","day","mo","year","yq","q","status","freq","snow","snwd","name","lines","path","d","season"
"2013-03-10","Sunday",3,2013,2013.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-03-10,"winter 2012-2013"
"2013-03-11","Monday",3,2013,2013.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-03-11,"winter 2012-2013"
"2013-03-12","Tuesday",3,2013,2013.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-03-12,"winter 2012-2013"
"2013-03-13","Wednesday",3,2013,2013.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-03-13,"winter 2012-2013"
"2013-03-14","Thursday",3,2013,2013.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-03-14,"winter 2012-2013"
"2013-03-15","Friday",3,2013,2013.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-03-15,"winter 2012-2013"
"2013-03-16","Saturday",3,2013,2013.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-03-16,"winter 2012-2013"
"2013-03-17","Sunday",3,2013,2013.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-03-17,"winter 2012-2013"
"2013-03-18","Monday",3,2013,2013.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-03-18,"winter 2012-2013"
"2013-03-19","Tuesday",3,2013,2013.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-03-19,"winter 2012-2013"
"2013-03-20","Wednesday",3,2013,2013.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-03-20,"winter 2012-2013"
"2013-03-21","Thursday",3,2013,2013.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-03-21,"winter 2012-2013"
"2013-03-22","Friday",3,2013,2013.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-03-22,"winter 2012-2013"
"2013-03-23","Saturday",3,2013,2013.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-03-23,"winter 2012-2013"
"2013-03-24","Sunday",3,2013,2013.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-03-24,"winter 2012-2013"
"2013-03-25","Monday",3,2013,2013.1,1,NA,0,1.4,1,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-03-25,"winter 2012-2013"
"2013-03-26","Tuesday",3,2013,2013.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-03-26,"winter 2012-2013"
"2013-03-27","Wednesday",3,2013,2013.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-03-27,"winter 2012-2013"
"2013-03-28","Thursday",3,2013,2013.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-03-28,"winter 2012-2013"
"2013-03-29","Friday",3,2013,2013.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-03-29,"winter 2012-2013"
"2013-03-30","Saturday",3,2013,2013.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-03-30,"winter 2012-2013"
"2013-03-31","Sunday",3,2013,2013.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-03-31,"winter 2012-2013"
"2013-12-01","Sunday",12,2013,2013.4,4,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-12-01,"winter 2013-2014"
"2013-12-02","Monday",12,2013,2013.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-12-02,"winter 2013-2014"
"2013-12-03","Tuesday",12,2013,2013.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-12-03,"winter 2013-2014"
"2013-12-04","Wednesday",12,2013,2013.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-12-04,"winter 2013-2014"
"2013-12-05","Thursday",12,2013,2013.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-12-05,"winter 2013-2014"
"2013-12-06","Friday",12,2013,2013.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-12-06,"winter 2013-2014"
"2013-12-07","Saturday",12,2013,2013.4,4,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-12-07,"winter 2013-2014"
"2013-12-08","Sunday",12,2013,2013.4,4,"Weekend",0,0.6,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-12-08,"winter 2013-2014"
"2013-12-09","Monday",12,2013,2013.4,4,"Delayed Arrival",1,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743","13/12/9/open---2-hours-delayed-arrival---with-option-for-unscheduled-leave-or-unscheduled-telework_559/"">open - 2 hours delayed arrival - with option for unscheduled leave or unscheduled telework</a>","https://www.opm.gov/policy-data-oversight/snow-dismissal-procedures/status-archives/13/12/9/open---2-hours-delayed-arrival---with-option-for-unscheduled-leave-or-unscheduled-telework_559/",2013-12-09,"winter 2013-2014"
"2013-12-10","Tuesday",12,2013,2013.4,4,"Closed",1,0.9,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743","13/12/10/federal-offices-are-closed---emergency-and-telework-ready-employees-must-follow-their-agencys-policies_565/"">federal offices are closed - emergency and telework-ready employees must follow their agency's policies</a>","https://www.opm.gov/policy-data-oversight/snow-dismissal-procedures/status-archives/13/12/10/federal-offices-are-closed---emergency-and-telework-ready-employees-must-follow-their-agencys-policies_565/",2013-12-10,"winter 2013-2014"
"2013-12-11","Wednesday",12,2013,2013.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-12-11,"winter 2013-2014"
"2013-12-12","Thursday",12,2013,2013.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-12-12,"winter 2013-2014"
"2013-12-13","Friday",12,2013,2013.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-12-13,"winter 2013-2014"
"2013-12-14","Saturday",12,2013,2013.4,4,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-12-14,"winter 2013-2014"
"2013-12-15","Sunday",12,2013,2013.4,4,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-12-15,"winter 2013-2014"
"2013-12-16","Monday",12,2013,2013.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-12-16,"winter 2013-2014"
"2013-12-17","Tuesday",12,2013,2013.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-12-17,"winter 2013-2014"
"2013-12-18","Wednesday",12,2013,2013.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-12-18,"winter 2013-2014"
"2013-12-19","Thursday",12,2013,2013.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-12-19,"winter 2013-2014"
"2013-12-20","Friday",12,2013,2013.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-12-20,"winter 2013-2014"
"2013-12-21","Saturday",12,2013,2013.4,4,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-12-21,"winter 2013-2014"
"2013-12-22","Sunday",12,2013,2013.4,4,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-12-22,"winter 2013-2014"
"2013-12-23","Monday",12,2013,2013.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-12-23,"winter 2013-2014"
"2013-12-24","Tuesday",12,2013,2013.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-12-24,"winter 2013-2014"
"2013-12-25","Wednesday",12,2013,2013.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-12-25,"winter 2013-2014"
"2013-12-26","Thursday",12,2013,2013.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-12-26,"winter 2013-2014"
"2013-12-27","Friday",12,2013,2013.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-12-27,"winter 2013-2014"
"2013-12-28","Saturday",12,2013,2013.4,4,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-12-28,"winter 2013-2014"
"2013-12-29","Sunday",12,2013,2013.4,4,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-12-29,"winter 2013-2014"
"2013-12-30","Monday",12,2013,2013.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-12-30,"winter 2013-2014"
"2013-12-31","Tuesday",12,2013,2013.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2013-12-31,"winter 2013-2014"
"2014-01-01","Wednesday",1,2014,2014.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-01-01,"winter 2013-2014"
"2014-01-02","Thursday",1,2014,2014.1,1,NA,0,1.9,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-01-02,"winter 2013-2014"
"2014-01-03","Friday",1,2014,2014.1,1,"Unscheduled Leave",1,0,2,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743","14/1/2/open-with-option-for-unscheduled-leave-or-unscheduled-telework_572/"">open with option for unscheduled leave or unscheduled telework</a>","https://www.opm.gov/policy-data-oversight/snow-dismissal-procedures/status-archives/14/1/2/open-with-option-for-unscheduled-leave-or-unscheduled-telework_572/",2014-01-03,"winter 2013-2014"
"2014-01-04","Saturday",1,2014,2014.1,1,"Weekend",0,0,1,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-01-04,"winter 2013-2014"
"2014-01-05","Sunday",1,2014,2014.1,1,"Weekend",0,0,1,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-01-05,"winter 2013-2014"
"2014-01-06","Monday",1,2014,2014.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-01-06,"winter 2013-2014"
"2014-01-07","Tuesday",1,2014,2014.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-01-07,"winter 2013-2014"
"2014-01-08","Wednesday",1,2014,2014.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-01-08,"winter 2013-2014"
"2014-01-09","Thursday",1,2014,2014.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-01-09,"winter 2013-2014"
"2014-01-10","Friday",1,2014,2014.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-01-10,"winter 2013-2014"
"2014-01-11","Saturday",1,2014,2014.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-01-11,"winter 2013-2014"
"2014-01-12","Sunday",1,2014,2014.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-01-12,"winter 2013-2014"
"2014-01-13","Monday",1,2014,2014.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-01-13,"winter 2013-2014"
"2014-01-14","Tuesday",1,2014,2014.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-01-14,"winter 2013-2014"
"2014-01-15","Wednesday",1,2014,2014.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-01-15,"winter 2013-2014"
"2014-01-16","Thursday",1,2014,2014.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-01-16,"winter 2013-2014"
"2014-01-17","Friday",1,2014,2014.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-01-17,"winter 2013-2014"
"2014-01-18","Saturday",1,2014,2014.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-01-18,"winter 2013-2014"
"2014-01-19","Sunday",1,2014,2014.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-01-19,"winter 2013-2014"
"2014-01-20","Monday",1,2014,2014.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-01-20,"winter 2013-2014"
"2014-01-21","Tuesday",1,2014,2014.1,1,"Delayed Arrival",1,3.8,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743","14/1/21/open---2-hours-delayed-arrival---with-option-for-unscheduled-leave-or-unscheduled-telework_581/"">open - 2 hours delayed arrival - with option for unscheduled leave or unscheduled telework</a>","https://www.opm.gov/policy-data-oversight/snow-dismissal-procedures/status-archives/14/1/21/open---2-hours-delayed-arrival---with-option-for-unscheduled-leave-or-unscheduled-telework_581/",2014-01-21,"winter 2013-2014"
"2014-01-22","Wednesday",1,2014,2014.1,1,"Closed",1,0,4,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743","14/1/21/federal-offices-are-closed---emergency-and-telework-ready-employees-must-follow-their-agencys-policies_577/"">federal offices are closed - emergency and telework-ready employees must follow their agency's policies</a>","https://www.opm.gov/policy-data-oversight/snow-dismissal-procedures/status-archives/14/1/21/federal-offices-are-closed---emergency-and-telework-ready-employees-must-follow-their-agencys-policies_577/",2014-01-22,"winter 2013-2014"
"2014-01-23","Thursday",1,2014,2014.1,1,NA,0,0,3,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-01-23,"winter 2013-2014"
"2014-01-24","Friday",1,2014,2014.1,1,NA,0,0,3,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-01-24,"winter 2013-2014"
"2014-01-25","Saturday",1,2014,2014.1,1,"Weekend",0,0,2,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-01-25,"winter 2013-2014"
"2014-01-26","Sunday",1,2014,2014.1,1,"Weekend",0,0,1,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-01-26,"winter 2013-2014"
"2014-01-27","Monday",1,2014,2014.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-01-27,"winter 2013-2014"
"2014-01-28","Tuesday",1,2014,2014.1,1,NA,0,0.5,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-01-28,"winter 2013-2014"
"2014-01-29","Wednesday",1,2014,2014.1,1,NA,0,0.4,1,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-01-29,"winter 2013-2014"
"2014-01-30","Thursday",1,2014,2014.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-01-30,"winter 2013-2014"
"2014-01-31","Friday",1,2014,2014.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-01-31,"winter 2013-2014"
"2014-02-01","Saturday",2,2014,2014.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-02-01,"winter 2013-2014"
"2014-02-02","Sunday",2,2014,2014.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-02-02,"winter 2013-2014"
"2014-02-03","Monday",2,2014,2014.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-02-03,"winter 2013-2014"
"2014-02-04","Tuesday",2,2014,2014.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-02-04,"winter 2013-2014"
"2014-02-05","Wednesday",2,2014,2014.1,1,"Unscheduled Leave",1,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743","14/2/5/open-with-option-for-unscheduled-leave-or-unscheduled-telework_586/"">open with option for unscheduled leave or unscheduled telework</a>","https://www.opm.gov/policy-data-oversight/snow-dismissal-procedures/status-archives/14/2/5/open-with-option-for-unscheduled-leave-or-unscheduled-telework_586/",2014-02-05,"winter 2013-2014"
"2014-02-06","Thursday",2,2014,2014.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-02-06,"winter 2013-2014"
"2014-02-07","Friday",2,2014,2014.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-02-07,"winter 2013-2014"
"2014-02-08","Saturday",2,2014,2014.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-02-08,"winter 2013-2014"
"2014-02-09","Sunday",2,2014,2014.1,1,"Weekend",0,0.1,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-02-09,"winter 2013-2014"
"2014-02-10","Monday",2,2014,2014.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-02-10,"winter 2013-2014"
"2014-02-11","Tuesday",2,2014,2014.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-02-11,"winter 2013-2014"
"2014-02-12","Wednesday",2,2014,2014.1,1,NA,0,1.1,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-02-12,"winter 2013-2014"
"2014-02-13","Thursday",2,2014,2014.1,1,"Closed",1,5.9,6,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743","14/2/12/federal-offices-are-closed---emergency-and-telework-ready-employees-must-follow-their-agencys-policies_590/"">federal offices are closed - emergency and telework-ready employees must follow their agency's policies</a>","https://www.opm.gov/policy-data-oversight/snow-dismissal-procedures/status-archives/14/2/12/federal-offices-are-closed---emergency-and-telework-ready-employees-must-follow-their-agencys-policies_590/",2014-02-13,"winter 2013-2014"
"2014-02-14","Friday",2,2014,2014.1,1,"Delayed Arrival",1,0,4,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743","14/2/13/open---2-hours-delayed-arrival---with-option-for-unscheduled-leave-or-unscheduled-telework_596/"">open - 2 hours delayed arrival - with option for unscheduled leave or unscheduled telework</a>","https://www.opm.gov/policy-data-oversight/snow-dismissal-procedures/status-archives/14/2/13/open---2-hours-delayed-arrival---with-option-for-unscheduled-leave-or-unscheduled-telework_596/",2014-02-14,"winter 2013-2014"
"2014-02-15","Saturday",2,2014,2014.1,1,"Weekend",0,0,3,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-02-15,"winter 2013-2014"
"2014-02-16","Sunday",2,2014,2014.1,1,"Weekend",1,0,2,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743","14/2/26/open-with-option-for-unscheduled-leave-or-unscheduled-telework_601/"">open with option for unscheduled leave or unscheduled telework</a>","https://www.opm.gov/policy-data-oversight/snow-dismissal-procedures/status-archives/14/2/26/open-with-option-for-unscheduled-leave-or-unscheduled-telework_601/",2014-02-16,"winter 2013-2014"
"2014-02-17","Monday",2,2014,2014.1,1,NA,0,0,1,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-02-17,"winter 2013-2014"
"2014-02-18","Tuesday",2,2014,2014.1,1,NA,0,0.3,1,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-02-18,"winter 2013-2014"
"2014-02-19","Wednesday",2,2014,2014.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-02-19,"winter 2013-2014"
"2014-02-20","Thursday",2,2014,2014.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-02-20,"winter 2013-2014"
"2014-02-21","Friday",2,2014,2014.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-02-21,"winter 2013-2014"
"2014-02-22","Saturday",2,2014,2014.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-02-22,"winter 2013-2014"
"2014-02-23","Sunday",2,2014,2014.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-02-23,"winter 2013-2014"
"2014-02-24","Monday",2,2014,2014.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-02-24,"winter 2013-2014"
"2014-02-25","Tuesday",2,2014,2014.1,1,NA,0,2.8,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-02-25,"winter 2013-2014"
"2014-02-26","Wednesday",2,2014,2014.1,1,NA,0,1,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-02-26,"winter 2013-2014"
"2014-02-27","Thursday",2,2014,2014.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-02-27,"winter 2013-2014"
"2014-02-28","Friday",2,2014,2014.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-02-28,"winter 2013-2014"
"2014-03-01","Saturday",3,2014,2014.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-03-01,"winter 2013-2014"
"2014-03-02","Sunday",3,2014,2014.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-03-02,"winter 2013-2014"
"2014-03-03","Monday",3,2014,2014.1,1,"Closed",1,3.8,1,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743","14/3/2/federal-offices-are-closed---emergency-and-telework-ready-employees-must-follow-their-agencys-policies_604/"">federal offices are closed - emergency and telework-ready employees must follow their agency's policies</a>","https://www.opm.gov/policy-data-oversight/snow-dismissal-procedures/status-archives/14/3/2/federal-offices-are-closed---emergency-and-telework-ready-employees-must-follow-their-agencys-policies_604/",2014-03-03,"winter 2013-2014"
"2014-03-04","Tuesday",3,2014,2014.1,1,"Delayed Arrival",1,0,4,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743","14/3/3/open---2-hours-delayed-arrival---with-option-for-unscheduled-leave-or-unscheduled-telework_608/"">open - 2 hours delayed arrival - with option for unscheduled leave or unscheduled telework</a>","https://www.opm.gov/policy-data-oversight/snow-dismissal-procedures/status-archives/14/3/3/open---2-hours-delayed-arrival---with-option-for-unscheduled-leave-or-unscheduled-telework_608/",2014-03-04,"winter 2013-2014"
"2014-03-05","Wednesday",3,2014,2014.1,1,NA,0,0,2,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-03-05,"winter 2013-2014"
"2014-03-06","Thursday",3,2014,2014.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-03-06,"winter 2013-2014"
"2014-03-07","Friday",3,2014,2014.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-03-07,"winter 2013-2014"
"2014-03-08","Saturday",3,2014,2014.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-03-08,"winter 2013-2014"
"2014-03-09","Sunday",3,2014,2014.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-03-09,"winter 2013-2014"
"2014-03-10","Monday",3,2014,2014.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-03-10,"winter 2013-2014"
"2014-03-11","Tuesday",3,2014,2014.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-03-11,"winter 2013-2014"
"2014-03-12","Wednesday",3,2014,2014.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-03-12,"winter 2013-2014"
"2014-03-13","Thursday",3,2014,2014.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-03-13,"winter 2013-2014"
"2014-03-14","Friday",3,2014,2014.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-03-14,"winter 2013-2014"
"2014-03-15","Saturday",3,2014,2014.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-03-15,"winter 2013-2014"
"2014-03-16","Sunday",3,2014,2014.1,1,"Weekend",0,3.3,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2014-03-16,"winter 2013-2014"
